Sample	Type	AneuploidyScore(AS)	AS_del	AS_amp	Genome_doublings	Leuk	Purity	Stroma	Stroma_notLeukocyte
TCGA-E9-A249-01	BRCA	23	11	12	1	0.131757041	0.69	0.31	0.178242959
TCGA-E9-A24A-01	BRCA	6	3	3	0	0.284469831	0.62	0.38	0.095530169
TCGA-E9-A295-01	BRCA	23	8	15	1	0.136974953	0.47	0.53	0.393025047
TCGA-E9-A2JS-01	BRCA	15	6	9	1	0.159684838	0.64	0.36	0.200315162
TCGA-E9-A2JT-01	BRCA	0	0	0	0	0.758551462	0.24	0.76	0.001448538
TCGA-E9-A3HO-01	BRCA	11	9	2	1	0.099951866	0.75	0.25	0.150048134
TCGA-E9-A3Q9-01	BRCA	0	0	0	0	0.194900639	0.69	0.31	0.115099361
TCGA-E9-A3QA-01	BRCA	6	6	0	0	0.610176008	0.3	0.7	0.089823992
TCGA-E9-A3X8-01	BRCA	22	14	8	1	0.285716665	0.23	0.77	0.484283335
TCGA-E9-A54X-01	BRCA	9	2	7	0	0.100749004	0.77	0.23	0.129250996
TCGA-E9-A54Y-01	BRCA	9	5	4	0	0.120227813	0.88	0.12	-0.000227813
TCGA-E9-A5FL-01	BRCA	20	8	12	1	#N/A	#N/A	#N/A	#N/A
TCGA-E9-A5UO-01	BRCA	9	7	2	0	0.064867041	0.92	0.08	0.015132959
TCGA-E9-A5UP-01	BRCA	23	18	5	1	0.107915642	0.79	0.21	0.102084358
TCGA-E9-A6HE-01	BRCA	8	4	4	0	0.150258168	0.62	0.38	0.229741832
TCGA-EW-A1IW-01	BRCA	6	5	1	0	0.222131584	0.57	0.43	0.207868416
TCGA-EW-A1IX-01	BRCA	3	3	0	0	0.274701017	0.55	0.45	0.175298983
TCGA-EW-A1IY-01	BRCA	2	1	1	0	0.378181404	0.55	0.45	0.071818596
TCGA-EW-A1IZ-01	BRCA	2	2	0	0	0.574535944	0.3	0.7	0.125464056
TCGA-EW-A1J1-01	BRCA	13	11	2	1	0.175896155	0.74	0.26	0.084103845
TCGA-EW-A1J2-01	BRCA	4	2	2	0	0.242362518	0.52	0.48	0.237637482
TCGA-EW-A1J3-01	BRCA	9	3	6	0	0.147465235	0.79	0.21	0.062534765
TCGA-EW-A1J5-01	BRCA	8	4	4	0	0.269704767	0.61	0.39	0.120295233
TCGA-EW-A1J6-01	BRCA	16	14	2	0	0.191255562	0.78	0.22	0.028744438
TCGA-EW-A1OV-01	BRCA	18	12	6	1	0.469617897	0.31	0.69	0.220382103
TCGA-EW-A1OW-01	BRCA	19	15	4	1	0.18044774	0.66	0.34	0.15955226
TCGA-EW-A1OX-01	BRCA	1	0	1	0	0.037972899	0.94	0.06	0.022027101
TCGA-EW-A1OY-01	BRCA	18	15	3	1	0.107347812	0.81	0.19	0.082652188
TCGA-EW-A1OZ-01	BRCA	16	8	8	2	0.151792849	0.63	0.37	0.218207151
TCGA-EW-A1P0-01	BRCA	5	1	4	0	0.133373162	0.83	0.17	0.036626838
TCGA-EW-A1P1-01	BRCA	0	0	0	0	0.390054578	0.36	0.64	0.249945422
TCGA-EW-A1P3-01	BRCA	11	5	6	0	0.198771489	0.68	0.32	0.121228511
TCGA-EW-A1P4-01	BRCA	17	8	9	1	0.421523475	0.42	0.58	0.158476525
TCGA-EW-A1P5-01	BRCA	19	15	4	1	0.183795771	0.65	0.35	0.166204229
TCGA-EW-A1P6-01	BRCA	5	3	2	0	0.165754274	0.75	0.25	0.084245726
TCGA-EW-A1P7-01	BRCA	1	1	0	0	0.727512924	0.27	0.73	0.002487076
TCGA-EW-A1P8-01	BRCA	18	17	1	0	0.31867952	0.69	0.31	-0.00867952
TCGA-EW-A1PA-01	BRCA	9	7	2	0	0.251530942	0.64	0.36	0.108469058
TCGA-EW-A1PB-01	BRCA	14	14	0	0	0.472779213	0.52	0.48	0.007220787
TCGA-EW-A1PC-01	BRCA	25	17	8	2	0.06401397	0.81	0.19	0.12598603
TCGA-EW-A1PD-01	BRCA	9	4	5	0	0.132478713	0.61	0.39	0.257521287
TCGA-EW-A1PE-01	BRCA	6	5	1	0	0.266822109	0.69	0.31	0.043177891
TCGA-EW-A1PF-01	BRCA	8	8	0	0	0.296412164	0.45	0.55	0.253587836
TCGA-EW-A1PG-01	BRCA	0	0	0	0	0.316381481	0.36	0.64	0.323618519
TCGA-EW-A1PH-01	BRCA	11	4	7	1	0.14477421	0.75	0.25	0.10522579
TCGA-EW-A2FR-01	BRCA	22	18	4	1	0.279181135	0.23	0.77	0.490818865
TCGA-EW-A2FS-01	BRCA	4	4	0	0	0.307654192	0.55	0.45	0.142345808
TCGA-EW-A2FV-01	BRCA	21	20	1	1	0.270171366	0.4	0.6	0.329828634
TCGA-EW-A2FW-01	BRCA	5	3	2	0	0.068054473	0.87	0.13	0.061945527
TCGA-EW-A3E8-01	BRCA	4	3	1	1	0.370701285	0.31	0.69	0.319298715
TCGA-EW-A3U0-01	BRCA	12	8	4	1	0.524346949	0.26	0.74	0.215653051
TCGA-EW-A423-01	BRCA	28	12	16	1	0.14089716	0.69	0.31	0.16910284
TCGA-EW-A424-01	BRCA	4	3	1	1	0.083307842	0.98	0.02	-0.063307842
TCGA-EW-A6S9-01	BRCA	4	4	0	0	0.137041509	0.75	0.25	0.112958491
TCGA-EW-A6SA-01	BRCA	16	14	2	1	0.056906583	0.88	0.12	0.063093417
TCGA-EW-A6SB-01	BRCA	23	12	11	1	0.61090541	0.21	0.79	0.17909459
TCGA-EW-A6SC-01	BRCA	5	4	1	0	0.183961706	0.63	0.37	0.186038294
TCGA-EW-A6SD-01	BRCA	24	7	17	1	0.251894115	0.54	0.46	0.208105885
TCGA-GI-A2C8-01	BRCA	13	7	6	1	0.231894297	0.48	0.52	0.288105703
TCGA-GI-A2C9-01	BRCA	8	6	2	0	0.143611933	0.81	0.19	0.046388067
TCGA-GM-A2D9-01	BRCA	5	3	2	0	0.160934336	0.73	0.27	0.109065664
TCGA-GM-A2DA-01	BRCA	5	5	0	0	0.323284328	0.52	0.48	0.156715672
TCGA-GM-A2DB-01	BRCA	20	9	11	1	0.422125887	0.31	0.69	0.267874113
TCGA-GM-A2DC-01	BRCA	18	7	11	0	0.128037232	0.7	0.3	0.171962768
TCGA-GM-A2DD-01	BRCA	20	8	12	1	0.376633901	0.32	0.68	0.303366099
TCGA-GM-A2DF-01	BRCA	12	9	3	0	0.488342168	0.36	0.64	0.151657832
TCGA-GM-A2DH-01	BRCA	16	4	12	1	0.409780671	0.38	0.62	0.210219329
TCGA-GM-A2DI-01	BRCA	9	6	3	0	0.576134579	0.22	0.78	0.203865421
TCGA-GM-A2DK-01	BRCA	6	3	3	0	0.278284293	0.49	0.51	0.231715707
TCGA-GM-A2DL-01	BRCA	8	7	1	0	0.289583074	0.54	0.46	0.170416926
TCGA-GM-A2DM-01	BRCA	0	0	0	0	0.255329882	0.72	0.28	0.024670118
TCGA-GM-A2DN-01	BRCA	3	1	2	0	0.457336613	0.39	0.61	0.152663387
TCGA-GM-A2DO-01	BRCA	1	0	1	0	0.689055604	0.36	0.64	-0.049055604
TCGA-GM-A3NW-01	BRCA	7	3	4	1	0.144765657	0.53	0.47	0.325234343
TCGA-GM-A3NY-01	BRCA	4	2	2	0	0.110477701	0.75	0.25	0.139522299
TCGA-GM-A3XL-01	BRCA	4	4	0	0	0.294987351	0.67	0.33	0.035012649
TCGA-GM-A3XN-01	BRCA	9	3	6	0	0.314336942	0.38	0.62	0.305663058
TCGA-GM-A4E0-01	BRCA	7	5	2	0	0.393095536	0.26	0.74	0.346904464
TCGA-GM-A5PV-01	BRCA	2	2	0	0	0.201109153	0.62	0.38	0.178890847
TCGA-GM-A5PX-01	BRCA	3	1	2	0	0.212201447	0.52	0.48	0.267798553
TCGA-HN-A2NL-01	BRCA	11	10	1	0	0.12704857	0.88	0.12	-0.00704857
TCGA-HN-A2OB-01	BRCA	2	1	1	0	#N/A	#N/A	#N/A	#N/A
TCGA-JL-A3YW-01	BRCA	15	10	5	1	0.284954392	0.34	0.66	0.375045608
TCGA-JL-A3YX-01	BRCA	15	11	4	1	0.108103328	0.58	0.42	0.311896672
TCGA-LD-A66U-01	BRCA	10	3	7	0	0.253470218	0.48	0.52	0.266529782
TCGA-LD-A74U-01	BRCA	7	6	1	0	0.211124286	0.39	0.61	0.398875714
TCGA-LD-A7W5-01	BRCA	23	9	14	1	0.42432901	0.26	0.74	0.31567099
TCGA-LD-A7W6-01	BRCA	4	3	1	0	0.14636825	0.59	0.41	0.26363175
TCGA-LL-A440-01	BRCA	0	0	0	0	0.376651083	0.9	0.1	-0.276651083
TCGA-LL-A441-01	BRCA	11	3	8	0	0.562408157	0.22	0.78	0.217591843
TCGA-LL-A442-01	BRCA	0	0	0	1	0.206536148	0.99	0.01	-0.196536148
TCGA-LL-A50Y-01	BRCA	4	2	2	0	0.171541825	0.78	0.22	0.048458175
TCGA-LL-A5YL-01	BRCA	5	3	2	0	0.201688802	0.56	0.44	0.238311198
TCGA-LL-A5YM-01	BRCA	16	12	4	0	0.129035011	0.79	0.21	0.080964989
TCGA-LL-A5YN-01	BRCA	5	3	2	0	0.504432056	0.34	0.66	0.155567944
TCGA-LL-A5YP-01	BRCA	16	9	7	1	0.28995749	0.43	0.57	0.28004251
TCGA-LL-A6FP-01	BRCA	17	10	7	1	0.040379899	0.91	0.09	0.049620101
TCGA-LL-A6FQ-01	BRCA	21	4	17	1	0.073471452	0.79	0.21	0.136528548
TCGA-LL-A6FR-01	BRCA	15	8	7	1	0.07333916	0.53	0.47	0.39666084
TCGA-LL-A73Y-01	BRCA	24	20	4	1	0.353748817	0.5	0.5	0.146251183
TCGA-LL-A73Z-01	BRCA	11	5	6	0	0.251417041	0.23	0.77	0.518582959
TCGA-LL-A740-01	BRCA	6	2	4	0	0.21695797	0.54	0.46	0.24304203
TCGA-LL-A7SZ-01	BRCA	15	5	10	1	0.479454487	0.28	0.72	0.240545513
TCGA-LL-A7T0-01	BRCA	24	19	5	1	0.181619485	0.6	0.4	0.218380515
TCGA-LL-A8F5-01	BRCA	17	8	9	1	0.280856205	0.52	0.48	0.199143795
TCGA-LL-A9Q3-01	BRCA	13	4	9	1	0.19322331	0.53	0.47	0.27677669
TCGA-LQ-A4E4-01	BRCA	7	7	0	0	0.095407624	0.84	0.16	0.064592376
TCGA-MS-A51U-01	BRCA	18	5	13	1	0.271572808	0.22	0.78	0.508427192
TCGA-OK-A5Q2-01	BRCA	3	1	2	0	#N/A	#N/A	#N/A	#N/A
TCGA-OL-A5D6-01	BRCA	4	4	0	0	#N/A	#N/A	#N/A	#N/A
TCGA-OL-A5D7-01	BRCA	14	12	2	0	#N/A	#N/A	#N/A	#N/A
TCGA-OL-A5D8-01	BRCA	5	2	3	0	#N/A	#N/A	#N/A	#N/A
TCGA-OL-A5DA-01	BRCA	6	3	3	0	#N/A	#N/A	#N/A	#N/A
TCGA-OL-A5RU-01	BRCA	1	0	1	0	0.435890598	0.43	0.57	0.134109402
TCGA-OL-A5RV-01	BRCA	2	1	1	0	0.218660406	0.46	0.54	0.321339594
TCGA-OL-A5RW-01	BRCA	17	14	3	1	0.083876415	0.79	0.21	0.126123585
TCGA-OL-A5RX-01	BRCA	5	1	4	0	0.230465516	0.43	0.57	0.339534484
TCGA-OL-A5RY-01	BRCA	0	0	0	0	0.628600089	0.73	0.27	-0.358600089
TCGA-OL-A5RZ-01	BRCA	13	10	3	1	0.065755992	0.88	0.12	0.054244008
TCGA-OL-A5S0-01	BRCA	21	16	5	1	0.317709749	0.46	0.54	0.222290251
TCGA-OL-A66H-01	BRCA	2	0	2	0	0.26634117	0.67	0.33	0.06365883
TCGA-OL-A66I-01	BRCA	21	8	13	1	0.487550566	0.28	0.72	0.232449434
TCGA-OL-A66J-01	BRCA	3	3	0	0	0.175865071	0.61	0.39	0.214134929
TCGA-OL-A66K-01	BRCA	20	14	6	1	0.082320768	0.57	0.43	0.347679232
TCGA-OL-A66L-01	BRCA	5	3	2	0	0.20602814	0.58	0.42	0.21397186
TCGA-OL-A66N-01	BRCA	21	11	10	2	0.200440669	0.38	0.62	0.419559331
TCGA-OL-A66O-01	BRCA	6	4	2	1	0.066619235	0.74	0.26	0.193380765
TCGA-OL-A66P-01	BRCA	3	1	2	0	0.581688007	0.23	0.77	0.188311993
TCGA-OL-A6VO-01	BRCA	25	20	5	1	0.244503606	0.71	0.29	0.045496394
TCGA-OL-A6VQ-01	BRCA	8	6	2	1	0.272342944	0.39	0.61	0.337657056
TCGA-OL-A6VR-01	BRCA	2	1	1	0	0.092488865	0.78	0.22	0.127511135
TCGA-OL-A97C-01	BRCA	8	0	8	0	0.150375441	0.67	0.33	0.179624559
TCGA-PE-A5DD-01	BRCA	8	8	0	0	#N/A	#N/A	#N/A	#N/A
TCGA-PE-A5DE-01	BRCA	23	12	11	1	#N/A	#N/A	#N/A	#N/A
TCGA-PL-A8LV-01	BRCA	24	14	10	1	0.313904793	0.48	0.52	0.206095207
TCGA-PL-A8LX-01	BRCA	19	16	3	1	0.251145837	0.57	0.43	0.178854163
TCGA-PL-A8LY-01	BRCA	0	0	0	0	0.226318983	0.65	0.35	0.123681017
TCGA-PL-A8LZ-01	BRCA	21	16	5	1	0.440655486	0.25	0.75	0.309344514
TCGA-S3-A6ZF-01	BRCA	19	11	8	1	0.264498069	0.58	0.42	0.155501931
TCGA-S3-A6ZG-01	BRCA	17	14	3	1	0.153744156	0.67	0.33	0.176255844
TCGA-S3-A6ZH-01	BRCA	20	15	5	1	0.092467824	0.71	0.29	0.197532176
TCGA-S3-AA0Z-01	BRCA	12	3	9	1	0.168810711	0.77	0.23	0.061189289
TCGA-S3-AA10-01	BRCA	22	10	12	1	0.473587424	0.38	0.62	0.146412576
TCGA-S3-AA11-01	BRCA	1	0	1	0	0.110780771	0.6	0.4	0.289219229
TCGA-S3-AA12-01	BRCA	4	2	2	0	0.055932739	0.94	0.06	0.004067261
TCGA-S3-AA14-01	BRCA	2	2	0	0	0.113279766	0.66	0.34	0.226720234
TCGA-S3-AA17-01	BRCA	9	5	4	1	0.442729011	0.35	0.65	0.207270989
TCGA-UL-AAZ6-01	BRCA	19	6	13	1	0.060837178	0.91	0.09	0.029162822
TCGA-UU-A93S-01	BRCA	15	8	7	1	0.207496085	0.61	0.39	0.182503915
TCGA-V7-A7HQ-01	BRCA	6	4	2	0	0.128744557	0.75	0.25	0.121255443
TCGA-W8-A86G-01	BRCA	14	1	13	1	0.081451838	0.33	0.67	0.588548162
TCGA-WT-AB41-01	BRCA	8	6	2	0	0.415471355	0.51	0.49	0.074528645
TCGA-WT-AB44-01	BRCA	18	13	5	1	0.108711469	0.61	0.39	0.281288531
TCGA-XX-A899-01	BRCA	4	3	1	0	0.402192234	0.38	0.62	0.217807766
TCGA-XX-A89A-01	BRCA	32	9	23	1	0.347947259	0.34	0.66	0.312052741
TCGA-Z7-A8R5-01	BRCA	21	10	11	1	0.301324131	0.18	0.82	0.518675869
TCGA-Z7-A8R6-01	BRCA	14	4	10	0	0.085450268	0.8	0.2	0.114549732
TCGA-3L-AA1B-01	COAD	19	3	16	1	0.294204372	0.39	0.61	0.315795628
TCGA-4N-A93T-01	COAD	13	10	3	0	0.075018387	0.85	0.15	0.074981613
TCGA-4T-AA8H-01	COAD	18	2	16	1	0.082649804	0.72	0.28	0.197350196
TCGA-5M-AAT4-01	COAD	18	10	8	1	0.184263229	0.68	0.32	0.135736771
TCGA-5M-AAT5-01	COAD	10	9	1	0	0.084157604	0.83	0.17	0.085842396
TCGA-5M-AAT6-01	COAD	3	1	2	0	0.510822858	0.25	0.75	0.239177142
TCGA-5M-AATA-01	COAD	14	10	4	1	0.214500249	0.43	0.57	0.355499751
TCGA-5M-AATE-01	COAD	20	7	13	2	0.080152328	0.65	0.35	0.269847672
TCGA-A6-2671-01	COAD	25	18	7	1	0.090780355	0.73	0.27	0.179219645
TCGA-A6-2672-01	COAD	1	0	1	0	0.342180513	0.59	0.41	0.067819487
TCGA-A6-2674-01	COAD	24	11	13	1	0.508222322	0.25	0.75	0.241777678
TCGA-A6-2675-01	COAD	21	6	15	1	0.201390196	0.42	0.58	0.378609804
TCGA-A6-2676-01	COAD	1	0	1	0	0.25463716	0.69	0.31	0.05536284
TCGA-A6-2677-01	COAD	8	4	4	0	0.027897797	0.88	0.12	0.092102203
TCGA-A6-2678-01	COAD	7	6	1	0	0.087808033	0.82	0.18	0.092191967
TCGA-A6-2679-01	COAD	23	7	16	1	0.263464106	0.48	0.52	0.256535894
TCGA-A6-2680-01	COAD	18	9	9	1	0.120522879	0.58	0.42	0.299477121
TCGA-A6-2681-01	COAD	13	8	5	0	0.158554139	0.72	0.28	0.121445861
TCGA-A6-2683-01	COAD	20	11	9	2	0.012108989	0.85	0.15	0.137891011
TCGA-A6-2684-01	COAD	7	7	0	0	0.178573913	0.63	0.37	0.191426087
TCGA-A6-2685-01	COAD	11	3	8	0	0.285133265	0.36	0.64	0.354866735
TCGA-A6-2686-01	COAD	19	3	16	1	0.227172099	0.56	0.44	0.212827901
TCGA-A6-3807-01	COAD	16	9	7	1	0.227826049	0.52	0.48	0.252173951
TCGA-A6-3809-01	COAD	2	0	2	0	0.269124203	0.62	0.38	0.110875797
TCGA-A6-3810-01	COAD	22	13	9	1	0.181204889	0.6	0.4	0.218795111
TCGA-A6-4105-01	COAD	17	11	6	1	0.168238207	0.55	0.45	0.281761793
TCGA-A6-4107-01	COAD	27	19	8	1	0.103726117	0.43	0.57	0.466273883
TCGA-A6-5656-01	COAD	10	5	5	0	0.103826097	0.8	0.2	0.096173903
TCGA-A6-5657-01	COAD	8	3	5	0	0.488478133	0.32	0.68	0.191521867
TCGA-A6-5659-01	COAD	12	8	4	0	0.090994779	0.85	0.15	0.059005221
TCGA-A6-5660-01	COAD	16	9	7	1	0.117227368	0.88	0.12	0.002772632
TCGA-A6-5661-01	COAD	0	0	0	0	0.175298576	0.66	0.34	0.164701424
TCGA-A6-5662-01	COAD	8	6	2	0	0.031169516	0.95	0.05	0.018830484
TCGA-A6-5664-01	COAD	2	0	2	0	0.380682433	0.41	0.59	0.209317567
TCGA-A6-5665-01	COAD	1	1	0	0	0.183200714	0.72	0.28	0.096799286
TCGA-A6-5666-01	COAD	11	4	7	1	0.115204034	0.85	0.15	0.034795966
TCGA-A6-5667-01	COAD	22	12	10	1	0.097907045	0.69	0.31	0.212092955
TCGA-A6-6137-01	COAD	8	3	5	0	0.234219037	0.46	0.54	0.305780963
TCGA-A6-6138-01	COAD	9	5	4	0	0.26159968	0.62	0.38	0.11840032
TCGA-A6-6140-01	COAD	14	6	8	0	0.073672695	0.81	0.19	0.116327305
TCGA-A6-6141-01	COAD	0	0	0	0	0.308890561	0.48	0.52	0.211109439
TCGA-A6-6142-01	COAD	21	17	4	1	0.317581872	0.45	0.55	0.232418128
TCGA-A6-6648-01	COAD	20	9	11	1	0.106079915	0.46	0.54	0.433920085
TCGA-A6-6649-01	COAD	19	8	11	1	0.212222121	0.43	0.57	0.357777879
TCGA-A6-6650-01	COAD	19	7	12	1	0.040811232	0.78	0.22	0.179188768
TCGA-A6-6651-01	COAD	26	18	8	1	0.320102302	0.35	0.65	0.329897698
TCGA-A6-6652-01	COAD	13	3	10	0	0.04870624	0.84	0.16	0.11129376
TCGA-A6-6653-01	COAD	1	1	0	0	0.082718986	0.81	0.19	0.107281014
TCGA-A6-6654-01	COAD	26	19	7	1	0.385864621	0.32	0.68	0.294135379
TCGA-A6-6780-01	COAD	2	0	2	0	0.260481746	0.69	0.31	0.049518254
TCGA-A6-6781-01	COAD	0	0	0	0	0.375152244	0.5	0.5	0.124847756
TCGA-A6-6782-01	COAD	11	4	7	0	0.164923098	0.65	0.35	0.185076902
TCGA-A6-A565-01	COAD	0	0	0	0	0.463961634	0.19	0.81	0.346038366
TCGA-A6-A566-01	COAD	4	0	4	0	0.468144178	0.39	0.61	0.141855822
TCGA-A6-A567-01	COAD	14	11	3	0	0.123899325	0.73	0.27	0.146100675
TCGA-A6-A56B-01	COAD	11	6	5	1	0.091189779	0.72	0.28	0.188810221
TCGA-AA-3488-01	COAD	22	11	11	1	0.051663324	0.82	0.18	0.128336676
TCGA-AA-3489-01	COAD	9	4	5	0	0.4676043	0.31	0.69	0.2223957
TCGA-AA-3492-01	COAD	0	0	0	0	0.09780385	0.81	0.19	0.09219615
TCGA-AA-3494-01	COAD	18	7	11	1	0.079186358	0.74	0.26	0.180813642
TCGA-AA-3495-01	COAD	11	4	7	0	0.232913277	0.57	0.43	0.197086723
TCGA-AA-3496-01	COAD	12	4	8	0	0.212586777	0.73	0.27	0.057413223
TCGA-AA-3502-01	COAD	5	0	5	0	0.058599201	0.81	0.19	0.131400799
TCGA-AA-3506-01	COAD	9	0	9	0	0.161124126	0.64	0.36	0.198875874
TCGA-AA-3510-01	COAD	0	0	0	0	0.216614856	0.58	0.42	0.203385144
TCGA-AA-3511-01	COAD	19	14	5	1	0.132299894	0.52	0.48	0.347700106
TCGA-AA-3514-01	COAD	4	0	4	0	0.076714682	0.79	0.21	0.133285318
TCGA-AA-3517-01	COAD	21	16	5	1	0.045923967	0.79	0.21	0.164076033
TCGA-AA-3518-01	COAD	0	0	0	0	0.138586481	0.4	0.6	0.461413519
TCGA-AA-3519-01	COAD	16	12	4	1	0.085768127	0.67	0.33	0.244231873
TCGA-AA-3520-01	COAD	8	6	2	0	0.099306149	0.69	0.31	0.210693851
TCGA-AA-3521-01	COAD	30	25	5	1	0.058834274	0.7	0.3	0.241165726
TCGA-AA-3522-01	COAD	9	9	0	0	0.206431087	0.44	0.56	0.353568913
TCGA-AA-3524-01	COAD	7	2	5	0	0.114389862	0.8	0.2	0.085610138
TCGA-AA-3525-01	COAD	0	0	0	0	0.132143494	0.64	0.36	0.227856506
TCGA-AA-3526-01	COAD	5	2	3	0	0.134672988	0.74	0.26	0.125327012
TCGA-AA-3527-01	COAD	3	0	3	0	0.10340488	0.77	0.23	0.12659512
TCGA-AA-3529-01	COAD	7	1	6	0	0.148324781	0.6	0.4	0.251675219
TCGA-AA-3530-01	COAD	6	4	2	0	0.116144489	0.79	0.21	0.093855511
TCGA-AA-3531-01	COAD	6	5	1	0	0.017271151	0.93	0.07	0.052728849
TCGA-AA-3532-01	COAD	30	22	8	1	0.279569018	0.38	0.62	0.340430982
TCGA-AA-3534-01	COAD	16	0	16	1	0.08197274	0.78	0.22	0.13802726
TCGA-AA-3538-01	COAD	10	5	5	0	0.178704927	0.72	0.28	0.101295073
TCGA-AA-3542-01	COAD	22	7	15	1	0.052188574	0.87	0.13	0.077811426
TCGA-AA-3543-01	COAD	1	0	1	0	0.20748075	0.7	0.3	0.09251925
TCGA-AA-3544-01	COAD	12	4	8	0	0.162833784	0.73	0.27	0.107166216
TCGA-AA-3548-01	COAD	14	10	4	1	0.132287057	0.62	0.38	0.247712943
TCGA-AA-3549-01	COAD	8	5	3	0	0.199749387	0.75	0.25	0.050250613
TCGA-AA-3552-01	COAD	25	9	16	1	0.203231995	0.52	0.48	0.276768005
TCGA-AA-3553-01	COAD	22	7	15	1	0.199844655	0.58	0.42	0.220155345
TCGA-AA-3555-01	COAD	0	0	0	0	0.210716103	0.74	0.26	0.049283897
TCGA-AA-3558-01	COAD	7	0	7	0	0.069030382	0.9	0.1	0.030969618
TCGA-AA-3560-01	COAD	12	9	3	0	0.081040124	0.84	0.16	0.078959876
TCGA-AA-3561-01	COAD	9	6	3	1	0.019456222	0.82	0.18	0.160543778
TCGA-AA-3655-01	COAD	5	3	2	0	0.073574416	0.87	0.13	0.056425584
TCGA-AA-3660-01	COAD	15	5	10	0	0.103581437	0.76	0.24	0.136418563
TCGA-AA-3663-01	COAD	4	0	4	0	0.113938809	0.79	0.21	0.096061191
TCGA-AA-3664-01	COAD	4	0	4	0	0.064330626	0.87	0.13	0.065669374
TCGA-AA-3666-01	COAD	24	16	8	1	0.077716677	0.82	0.18	0.102283323
TCGA-AA-3667-01	COAD	12	4	8	0	0.088831535	0.84	0.16	0.071168465
TCGA-AA-3673-01	COAD	11	5	6	0	0.137535685	0.75	0.25	0.112464315
TCGA-AA-3675-01	COAD	3	0	3	0	#N/A	#N/A	#N/A	#N/A
TCGA-AA-3678-01	COAD	9	5	4	0	0.151162652	0.65	0.35	0.198837348
TCGA-AA-3679-01	COAD	16	3	13	0	0.047107568	0.78	0.22	0.172892432
TCGA-AA-3680-01	COAD	2	0	2	1	0.121295187	0.63	0.37	0.248704813
TCGA-AA-3681-01	COAD	13	4	9	0	0.214257591	0.57	0.43	0.215742409
TCGA-AA-3684-01	COAD	15	1	14	0	0.274834994	0.3	0.7	0.425165006
TCGA-AA-3685-01	COAD	26	20	6	1	0.177896714	0.6	0.4	0.222103286
TCGA-AA-3688-01	COAD	16	8	8	1	0.067573255	0.73	0.27	0.202426745
TCGA-AA-3692-01	COAD	8	5	3	0	0.080998986	0.82	0.18	0.099001014
TCGA-AA-3693-01	COAD	13	7	6	0	0.026837596	0.9	0.1	0.073162404
TCGA-AA-3695-01	COAD	19	12	7	1	0.055724247	0.75	0.25	0.194275753
TCGA-AA-3696-01	COAD	10	0	10	0	0.036880909	0.83	0.17	0.133119091
TCGA-AA-3710-01	COAD	2	0	2	0	0.394034415	0.43	0.57	0.175965585
TCGA-AA-3712-01	COAD	21	10	11	1	0.124008693	0.65	0.35	0.225991307
TCGA-AA-3713-01	COAD	2	0	2	0	0.219594399	0.56	0.44	0.220405601
TCGA-AA-3715-01	COAD	6	0	6	0	0.335777992	0.48	0.52	0.184222008
TCGA-AA-3812-01	COAD	13	0	13	1	0.173636016	0.42	0.58	0.406363984
TCGA-AA-3814-01	COAD	26	22	4	0	0.164815287	0.6	0.4	0.235184713
TCGA-AA-3818-01	COAD	9	0	9	0	0.078375184	0.81	0.19	0.111624816
TCGA-AA-3819-01	COAD	6	5	1	0	0.078170967	0.73	0.27	0.191829033
TCGA-AA-3821-01	COAD	0	0	0	0	0.133531936	0.73	0.27	0.136468064
TCGA-AA-3831-01	COAD	0	0	0	0	0.213578652	0.61	0.39	0.176421348
TCGA-AA-3833-01	COAD	0	0	0	0	0.346979416	0.4	0.6	0.253020584
TCGA-AA-3837-01	COAD	16	14	2	1	0.156784246	0.53	0.47	0.313215754
TCGA-AA-3841-01	COAD	18	13	5	1	0.115036919	0.65	0.35	0.234963081
TCGA-AA-3842-01	COAD	18	10	8	1	0.106964982	0.74	0.26	0.153035018
TCGA-AA-3844-01	COAD	16	3	13	0	0.067611945	0.83	0.17	0.102388055
TCGA-AA-3845-01	COAD	5	0	5	0	0.17677428	0.59	0.41	0.23322572
TCGA-AA-3846-01	COAD	19	6	13	1	0.112430821	0.6	0.4	0.287569179
TCGA-AA-3848-01	COAD	4	3	1	0	0.050010276	0.86	0.14	0.089989724
TCGA-AA-3850-01	COAD	20	9	11	0	0.308503393	0.23	0.77	0.461496607
TCGA-AA-3851-01	COAD	19	6	13	1	0.15295248	0.59	0.41	0.25704752
TCGA-AA-3852-01	COAD	9	0	9	0	0.22292494	0.65	0.35	0.12707506
TCGA-AA-3854-01	COAD	2	0	2	0	0.049277726	0.88	0.12	0.070722274
TCGA-AA-3855-01	COAD	8	3	5	0	0.132582788	0.63	0.37	0.237417212
TCGA-AA-3856-01	COAD	21	7	14	1	0.157232721	0.55	0.45	0.292767279
TCGA-AA-3858-01	COAD	13	5	8	1	0.091792477	0.6	0.4	0.308207523
TCGA-AA-3864-01	COAD	0	0	0	0	0.14451207	0.75	0.25	0.10548793
TCGA-AA-3866-01	COAD	26	18	8	1	0.221678171	0.5	0.5	0.278321829
TCGA-AA-3867-01	COAD	26	22	4	1	0.117494218	0.59	0.41	0.292505782
TCGA-AA-3869-01	COAD	18	6	12	1	0.178771841	0.7	0.3	0.121228159
